iso3,year,specimen,origin,numsampledpatients,pathogen,antibiotic,antibiotic.label2,tot,unk,res,ast,p.unk,f.res
PHL,2019,URINE,UNK,8751,ESCCOL,IPM,Imipenem,862,132,43,730,15.31,8341.9
PHL,2019,URINE,UNK,8751,ESCCOL,MEM,Meropenem,1378,75,72,1303,5.44,14889.73
PHL,2019,URINE,UNK,8751,ESCCOL,CIP,Ciprofloxacin,1882,169,864,1713,8.98,19574.91
PHL,2019,URINE,UNK,8751,ESCCOL,LVX,Levofloxacin,1378,412,407,966,29.9,11038.74
PHL,2019,URINE,UNK,8751,ESCCOL,DOR,Doripenem,1213,1187,0,26,97.86,297.11
PHL,2019,URINE,UNK,8751,ESCCOL,J01DD,Third-generation cephalosporins,1213,45,521,1168,3.71,13347.05
PHL,2019,URINE,UNK,8751,ESCCOL,MEM,Meropenem,1213,79,73,1134,6.51,12958.52
PHL,2019,URINE,UNK,8751,ESCCOL,AMP,Ampicillin,862,91,676,771,10.56,8810.42
PHL,2019,URINE,UNK,8751,ESCCOL,IPM,Imipenem,1882,692,99,1190,36.77,13598.45
PHL,2019,URINE,UNK,8751,ESCCOL,J01MA,Fluoroquinolones,1213,76,535,1137,6.27,12992.8
PHL,2019,URINE,UNK,8751,ESCCOL,DOR,Doripenem,1882,1828,9,54,97.13,617.07
PHL,2019,URINE,UNK,8751,ESCCOL,J01DH,Carbapenems,862,11,58,851,1.28,9724.6
PHL,2019,URINE,UNK,8751,ESCCOL,CAZ,Ceftazidime,1213,95,454,1118,7.83,12775.68
PHL,2019,URINE,UNK,8751,ESCCOL,CTX,Cefotaxime,1882,1352,277,530,71.84,6056.45
PHL,2019,URINE,UNK,8751,ESCCOL,CAZ,Ceftazidime,1378,62,464,1316,4.5,15038.28
PHL,2019,URINE,UNK,8751,ESCCOL,J01DD,Third-generation cephalosporins,1378,28,554,1350,2.03,15426.81
PHL,2019,URINE,UNK,8751,ESCCOL,J01MA,Fluoroquinolones,1378,75,590,1303,5.44,14889.73
PHL,2019,URINE,UNK,8751,ESCCOL,CTX,Cefotaxime,1213,940,142,273,77.49,3119.64
PHL,2019,URINE,UNK,8751,ESCCOL,IPM,Imipenem,1213,120,70,1093,9.89,12490
PHL,2019,URINE,UNK,8751,ESCCOL,CRO,Ceftriaxone,1882,153,744,1729,8.13,19757.74
PHL,2019,URINE,UNK,8751,ESCCOL,LVX,Levofloxacin,1882,709,503,1173,37.67,13404.18
PHL,2019,URINE,UNK,8751,ESCCOL,FEP,Cefepime,1213,118,410,1095,9.73,12512.86
PHL,2019,URINE,UNK,8751,ESCCOL,MEM,Meropenem,1882,165,136,1717,8.77,19620.62
PHL,2019,URINE,UNK,8751,ESCCOL,J01DD,Third-generation cephalosporins,862,38,368,824,4.41,9416.07
PHL,2019,URINE,UNK,8751,ESCCOL,SXT,Co-trimoxazole,862,181,468,681,21,7781.97
PHL,2019,URINE,UNK,8751,ESCCOL,FEP,Cefepime,1882,179,592,1703,9.51,19460.63
PHL,2019,URINE,UNK,8751,ESCCOL,FEP,Cefepime,862,95,253,767,11.02,8764.71
PHL,2019,URINE,UNK,8751,KLEPNE,IPM,Imipenem,910,280,136,630,30.77,7199.18
PHL,2019,URINE,UNK,8751,KLEPNE,MEM,Meropenem,624,31,130,593,4.97,6776.37
PHL,2019,URINE,UNK,8751,KLEPNE,LVX,Levofloxacin,624,110,172,514,17.63,5873.61
PHL,2019,URINE,UNK,8751,KLEPNE,J01MA,Fluoroquinolones,624,17,235,607,2.72,6936.35
PHL,2019,URINE,UNK,8751,KLEPNE,SXT,Co-trimoxazole,624,42,351,582,6.73,6650.67
PHL,2019,URINE,UNK,8751,KLEPNE,ETP,Ertapenem,624,140,33,484,22.44,5530.8
PHL,2019,URINE,UNK,8751,KLEPNE,CAZ,Ceftazidime,910,35,526,875,3.85,9998.86
PHL,2019,URINE,UNK,8751,KLEPNE,DOR,Doripenem,740,721,0,19,97.43,217.12
PHL,2019,URINE,UNK,8751,KLEPNE,J01DD,Third-generation cephalosporins,415,4,268,411,0.96,4696.61
PHL,2019,URINE,UNK,8751,KLEPNE,FEP,Cefepime,910,44,449,866,4.84,9896.01
PHL,2019,URINE,UNK,8751,KLEPNE,ETP,Ertapenem,415,320,24,95,77.11,1085.59
PHL,2019,URINE,UNK,8751,KLEPNE,J01DH,Carbapenems,624,16,135,608,2.56,6947.78
PHL,2019,URINE,UNK,8751,KLEPNE,CTX,Cefotaxime,624,535,67,89,85.74,1017.03
PHL,2019,URINE,UNK,8751,KLEPNE,J01MA,Fluoroquinolones,740,41,291,699,5.54,7987.66
PHL,2019,URINE,UNK,8751,KLEPNE,J01DD,Third-generation cephalosporins,910,20,560,890,2.2,10170.27
PHL,2019,URINE,UNK,8751,KLEPNE,CTX,Cefotaxime,415,79,222,336,19.04,3839.56
PHL,2019,URINE,UNK,8751,KLEPNE,J01MA,Fluoroquinolones,415,20,230,395,4.82,4513.77
PHL,2019,URINE,UNK,8751,KLEPNE,CRO,Ceftriaxone,415,267,77,148,64.34,1691.24
PHL,2019,URINE,UNK,8751,KLEPNE,J01DH,Carbapenems,415,3,131,412,0.72,4708.03
PHL,2019,URINE,UNK,8751,KLEPNE,CRO,Ceftriaxone,740,51,463,689,6.89,7873.39
PHL,2019,URINE,UNK,8751,KLEPNE,J01DH,Carbapenems,910,20,225,890,2.2,10170.27
PHL,2019,URINE,UNK,8751,KLEPNE,ETP,Ertapenem,740,231,63,509,31.22,5816.48
PHL,2019,URINE,UNK,8751,KLEPNE,CIP,Ciprofloxacin,910,49,515,861,5.38,9838.88
PHL,2019,URINE,UNK,8751,KLEPNE,CIP,Ciprofloxacin,624,31,222,593,4.97,6776.37
PHL,2019,URINE,UNK,8751,KLEPNE,COL,Colistin,740,407,4,333,55,3805.28
PHL,2019,URINE,UNK,8751,KLEPNE,LVX,Levofloxacin,910,302,222,608,33.19,6947.78
PHL,2019,URINE,UNK,8751,KLEPNE,DOR,Doripenem,910,876,17,34,96.26,388.53
PHL,2019,URINE,UNK,8751,KLEPNE,FEP,Cefepime,415,25,224,390,6.02,4456.63
PHL,2019,URINE,UNK,8751,KLEPNE,COL,Colistin,624,363,3,261,58.17,2982.52
PHL,2019,URINE,UNK,8751,KLEPNE,SXT,Co-trimoxazole,910,53,520,857,5.82,9793.17
PHL,2019,URINE,UNK,8751,KLEPNE,CAZ,Ceftazidime,415,58,222,357,13.98,4079.53
PHL,2019,URINE,UNK,8751,KLEPNE,LVX,Levofloxacin,415,105,142,310,25.3,3542.45
PHL,2019,URINE,UNK,8751,KLEPNE,J01DH,Carbapenems,740,33,206,707,4.46,8079.08
PHL,2019,URINE,UNK,8751,KLEPNE,FEP,Cefepime,740,78,404,662,10.54,7564.85
PHL,2019,URINE,UNK,8751,KLEPNE,ETP,Ertapenem,910,211,72,699,23.19,7987.66
PHL,2019,URINE,UNK,8751,KLEPNE,FEP,Cefepime,624,22,324,602,3.53,6879.21
PHL,2019,URINE,UNK,8751,KLEPNE,CAZ,Ceftazidime,624,30,341,594,4.81,6787.8
PHL,2019,URINE,UNK,8751,KLEPNE,IPM,Imipenem,415,65,103,350,15.66,3999.54
PHL,2019,URINE,UNK,8751,KLEPNE,CTX,Cefotaxime,740,597,103,143,80.68,1634.1
PHL,2019,URINE,UNK,8751,KLEPNE,CAZ,Ceftazidime,740,52,453,688,7.03,7861.96
PHL,2019,URINE,UNK,8751,KLEPNE,CTX,Cefotaxime,910,643,168,267,70.66,3051.08
PHL,2019,URINE,UNK,8751,KLEPNE,LVX,Levofloxacin,740,484,93,256,65.41,2925.38
PHL,2019,URINE,UNK,8751,KLEPNE,COL,Colistin,415,339,0,76,81.69,868.47
PHL,2019,URINE,UNK,8751,KLEPNE,IPM,Imipenem,624,243,80,381,38.94,4353.79
PHL,2019,URINE,UNK,8751,KLEPNE,MEM,Meropenem,910,52,208,858,5.71,9804.59
PHL,2019,URINE,UNK,8751,KLEPNE,COL,Colistin,910,622,11,288,68.35,3291.05
PHL,2019,URINE,UNK,8751,KLEPNE,J01MA,Fluoroquinolones,910,35,528,875,3.85,9998.86
PHL,2019,URINE,UNK,8751,KLEPNE,J01DD,Third-generation cephalosporins,740,32,480,708,4.32,8090.5
PHL,2019,URINE,UNK,8751,KLEPNE,CRO,Ceftriaxone,910,36,524,874,3.96,9987.43
PHL,2019,URINE,UNK,8751,KLEPNE,J01DD,Third-generation cephalosporins,624,14,364,610,2.24,6970.63
PHL,2019,URINE,UNK,8751,KLEPNE,CIP,Ciprofloxacin,415,25,228,390,6.02,4456.63
PHL,2019,URINE,UNK,8751,KLEPNE,SXT,Co-trimoxazole,415,49,262,366,11.81,4182.38
PHL,2019,URINE,UNK,8751,KLEPNE,SXT,Co-trimoxazole,740,77,444,663,10.41,7576.28
PHL,2019,URINE,UNK,8751,KLEPNE,CIP,Ciprofloxacin,740,68,280,672,9.19,7679.12
SGP,2019,BLOOD,CO,8727,ESCCOL,LVX,Levofloxacin,389,5,121,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,IPM,Imipenem,389,6,2,383,1.54,4388.68
SGP,2019,BLOOD,CO,8727,ESCCOL,MEM,Meropenem,389,5,2,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,FEP,Cefepime,389,5,103,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,CRO,Ceftriaxone,389,5,103,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,CAZ,Ceftazidime,389,5,103,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,J01DH,Carbapenems,389,5,3,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,J01DD,Third-generation cephalosporins,389,5,103,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,CTX,Cefotaxime,389,5,103,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,J01MA,Fluoroquinolones,389,5,145,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,AMP,Ampicillin,389,5,240,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,ETP,Ertapenem,389,5,3,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,SXT,Co-trimoxazole,389,5,153,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,ESCCOL,CIP,Ciprofloxacin,389,5,145,384,1.29,4400.14
SGP,2019,BLOOD,CO,8727,KLEPNE,CRO,Ceftriaxone,161,6,23,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,FEP,Cefepime,161,6,23,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,J01MA,Fluoroquinolones,161,6,33,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,IPM,Imipenem,161,6,0,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,CAZ,Ceftazidime,161,6,23,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,MEM,Meropenem,161,6,1,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,J01DD,Third-generation cephalosporins,161,6,23,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,SXT,Co-trimoxazole,161,6,26,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,LVX,Levofloxacin,161,6,13,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,J01DH,Carbapenems,161,6,1,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,CTX,Cefotaxime,161,6,23,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,CIP,Ciprofloxacin,161,6,33,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,KLEPNE,ETP,Ertapenem,161,6,1,155,3.73,1776.1
SGP,2019,BLOOD,CO,8727,SALSPP,J01MA,Fluoroquinolones,32,1,10,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,CIP,Ciprofloxacin,32,1,10,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,CTX,Cefotaxime,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,IPM,Imipenem,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,LVX,Levofloxacin,32,1,2,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,CAZ,Ceftazidime,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,J01DD,Third-generation cephalosporins,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,CRO,Ceftriaxone,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,MEM,Meropenem,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,SALSPP,ETP,Ertapenem,32,1,0,31,3.13,355.22
SGP,2019,BLOOD,CO,8727,STAAUR,OXA,Oxacillin,109,2,26,107,1.83,1226.08
SGP,2019,BLOOD,CO,8727,STRPNE,SXT,Co-trimoxazole,13,0,4,13,0,148.96
SGP,2019,BLOOD,CO,8727,STRPNE,PEN,Penicillin G,13,0,0,13,0,148.96
SGP,2019,BLOOD,CO,8727,STRPNE,J01DD,Third-generation cephalosporins,13,0,0,13,0,148.96
SGP,2019,BLOOD,CO,8727,STRPNE,CRO,Ceftriaxone,13,0,0,13,0,148.96
SGP,2019,BLOOD,HO,2527,ESCCOL,CAZ,Ceftazidime,81,8,25,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,J01MA,Fluoroquinolones,81,8,42,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,AMP,Ampicillin,81,8,50,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,CTX,Cefotaxime,81,8,25,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,J01DD,Third-generation cephalosporins,81,8,25,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,LVX,Levofloxacin,81,8,35,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,IPM,Imipenem,81,8,2,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,MEM,Meropenem,81,8,2,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,ETP,Ertapenem,81,8,2,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,CRO,Ceftriaxone,81,8,25,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,CIP,Ciprofloxacin,81,8,42,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,J01DH,Carbapenems,81,8,2,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,FEP,Cefepime,81,8,25,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,ESCCOL,SXT,Co-trimoxazole,81,8,32,73,9.88,2888.8
SGP,2019,BLOOD,HO,2527,KLEPNE,LVX,Levofloxacin,94,12,23,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,J01DD,Third-generation cephalosporins,94,12,39,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,IPM,Imipenem,94,12,2,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,CAZ,Ceftazidime,94,12,39,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,ETP,Ertapenem,94,12,8,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,J01MA,Fluoroquinolones,94,12,41,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,FEP,Cefepime,94,12,35,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,SXT,Co-trimoxazole,94,12,37,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,CTX,Cefotaxime,94,12,39,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,CIP,Ciprofloxacin,94,12,41,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,J01DH,Carbapenems,94,12,8,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,CRO,Ceftriaxone,94,12,39,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,KLEPNE,MEM,Meropenem,94,12,3,82,12.77,3244.95
SGP,2019,BLOOD,HO,2527,SALSPP,J01DD,Third-generation cephalosporins,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,MEM,Meropenem,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,LVX,Levofloxacin,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,J01MA,Fluoroquinolones,11,1,3,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,IPM,Imipenem,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,CIP,Ciprofloxacin,11,1,3,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,ETP,Ertapenem,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,CAZ,Ceftazidime,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,CTX,Cefotaxime,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,SALSPP,CRO,Ceftriaxone,11,1,0,10,9.09,395.73
SGP,2019,BLOOD,HO,2527,STAAUR,OXA,Oxacillin,82,17,21,65,20.73,2572.22
SGP,2019,BLOOD,UNK,1112,ESCCOL,J01DH,Carbapenems,32,2,0,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,MEM,Meropenem,32,2,0,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,SXT,Co-trimoxazole,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,FEP,Cefepime,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,IPM,Imipenem,32,2,0,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,CAZ,Ceftazidime,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,CTX,Cefotaxime,32,1,12,31,3.13,2787.77
SGP,2019,BLOOD,UNK,1112,ESCCOL,J01MA,Fluoroquinolones,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,AMP,Ampicillin,32,2,20,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,CRO,Ceftriaxone,32,1,11,31,3.13,2787.77
SGP,2019,BLOOD,UNK,1112,ESCCOL,J01DD,Third-generation cephalosporins,32,1,12,31,3.13,2787.77
SGP,2019,BLOOD,UNK,1112,ESCCOL,CIP,Ciprofloxacin,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,LVX,Levofloxacin,32,2,11,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,ESCCOL,ETP,Ertapenem,32,2,0,30,6.25,2697.84
SGP,2019,BLOOD,UNK,1112,KLEPNE,CIP,Ciprofloxacin,14,1,4,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,IPM,Imipenem,14,1,0,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,CAZ,Ceftazidime,14,1,4,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,J01DH,Carbapenems,14,1,0,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,MEM,Meropenem,14,1,0,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,CTX,Cefotaxime,14,0,4,14,0,1258.99
SGP,2019,BLOOD,UNK,1112,KLEPNE,J01DD,Third-generation cephalosporins,14,0,4,14,0,1258.99
SGP,2019,BLOOD,UNK,1112,KLEPNE,LVX,Levofloxacin,14,1,0,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,CRO,Ceftriaxone,14,0,4,14,0,1258.99
SGP,2019,BLOOD,UNK,1112,KLEPNE,J01MA,Fluoroquinolones,14,1,4,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,ETP,Ertapenem,14,1,0,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,SXT,Co-trimoxazole,14,1,4,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,KLEPNE,FEP,Cefepime,14,1,3,13,7.14,1169.06
SGP,2019,BLOOD,UNK,1112,STAAUR,OXA,Oxacillin,17,4,6,13,23.53,1169.06
SGP,2019,STOOL,CO,1378,SALSPP,CAZ,Ceftazidime,135,0,5,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,J01DD,Third-generation cephalosporins,135,0,5,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,IPM,Imipenem,135,0,1,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,ETP,Ertapenem,135,0,1,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,CIP,Ciprofloxacin,135,4,20,131,2.96,9506.53
SGP,2019,STOOL,CO,1378,SALSPP,CRO,Ceftriaxone,135,0,5,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,CTX,Cefotaxime,135,0,5,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,J01MA,Fluoroquinolones,135,0,20,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,MEM,Meropenem,135,0,1,135,0,9796.81
SGP,2019,STOOL,CO,1378,SALSPP,LVX,Levofloxacin,135,0,3,135,0,9796.81
SGP,2019,STOOL,HO,572,SALSPP,LVX,Levofloxacin,16,0,3,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,J01MA,Fluoroquinolones,16,0,7,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,CTX,Cefotaxime,16,0,3,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,CIP,Ciprofloxacin,16,2,7,14,12.5,2447.55
SGP,2019,STOOL,HO,572,SALSPP,CAZ,Ceftazidime,16,0,2,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,IPM,Imipenem,16,0,0,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,CRO,Ceftriaxone,16,0,3,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,ETP,Ertapenem,16,0,0,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,MEM,Meropenem,16,0,0,16,0,2797.2
SGP,2019,STOOL,HO,572,SALSPP,J01DD,Third-generation cephalosporins,16,0,3,16,0,2797.2
SGP,2019,STOOL,UNK,628,SALSPP,J01DD,Third-generation cephalosporins,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,LVX,Levofloxacin,23,2,1,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,ETP,Ertapenem,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,CAZ,Ceftazidime,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,CRO,Ceftriaxone,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,CIP,Ciprofloxacin,23,3,6,20,13.04,3184.71
SGP,2019,STOOL,UNK,628,SALSPP,MEM,Meropenem,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,J01MA,Fluoroquinolones,23,2,6,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,IPM,Imipenem,23,2,0,21,8.7,3343.95
SGP,2019,STOOL,UNK,628,SALSPP,CTX,Cefotaxime,23,2,0,21,8.7,3343.95
SGP,2019,URINE,CO,16429,ESCCOL,FEP,Cefepime,2989,6,650,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,MEM,Meropenem,2989,6,3,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,CRO,Ceftriaxone,2989,9,651,2980,0.3,18138.66
SGP,2019,URINE,CO,16429,ESCCOL,LVX,Levofloxacin,2989,6,957,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,J01MA,Fluoroquinolones,2989,1,1141,2988,0.03,18187.35
SGP,2019,URINE,CO,16429,ESCCOL,J01DD,Third-generation cephalosporins,2989,3,651,2986,0.1,18175.18
SGP,2019,URINE,CO,16429,ESCCOL,J01DH,Carbapenems,2989,6,8,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,AMP,Ampicillin,2989,6,1761,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,IPM,Imipenem,2989,6,3,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,CAZ,Ceftazidime,2989,6,650,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,CIP,Ciprofloxacin,2989,1,1140,2988,0.03,18187.35
SGP,2019,URINE,CO,16429,ESCCOL,CTX,Cefotaxime,2989,6,650,2983,0.2,18156.92
SGP,2019,URINE,CO,16429,ESCCOL,ETP,Ertapenem,2989,7,8,2982,0.23,18150.83
SGP,2019,URINE,CO,16429,ESCCOL,SXT,Co-trimoxazole,2989,1,978,2988,0.03,18187.35
SGP,2019,URINE,CO,16429,KLEPNE,MEM,Meropenem,763,2,4,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,J01DH,Carbapenems,763,2,13,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,LVX,Levofloxacin,763,2,136,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,SXT,Co-trimoxazole,763,2,207,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,FEP,Cefepime,763,2,184,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,J01MA,Fluoroquinolones,763,2,241,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,CIP,Ciprofloxacin,763,2,241,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,CTX,Cefotaxime,763,3,187,760,0.39,4625.97
SGP,2019,URINE,CO,16429,KLEPNE,ETP,Ertapenem,763,2,13,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,CAZ,Ceftazidime,763,2,187,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,CRO,Ceftriaxone,763,3,187,760,0.39,4625.97
SGP,2019,URINE,CO,16429,KLEPNE,J01DD,Third-generation cephalosporins,763,2,188,761,0.26,4632.05
SGP,2019,URINE,CO,16429,KLEPNE,IPM,Imipenem,763,2,5,761,0.26,4632.05
SGP,2019,URINE,HO,2588,ESCCOL,AMP,Ampicillin,584,5,413,579,0.86,22372.49
SGP,2019,URINE,HO,2588,ESCCOL,CIP,Ciprofloxacin,584,1,279,583,0.17,22527.05
SGP,2019,URINE,HO,2588,ESCCOL,LVX,Levofloxacin,584,6,225,578,1.03,22333.85
SGP,2019,URINE,HO,2588,ESCCOL,J01MA,Fluoroquinolones,584,1,279,583,0.17,22527.05
SGP,2019,URINE,HO,2588,ESCCOL,SXT,Co-trimoxazole,584,2,243,582,0.34,22488.41
SGP,2019,URINE,HO,2588,ESCCOL,ETP,Ertapenem,584,4,10,580,0.68,22411.13
SGP,2019,URINE,HO,2588,ESCCOL,J01DD,Third-generation cephalosporins,584,1,222,583,0.17,22527.05
SGP,2019,URINE,HO,2588,ESCCOL,CTX,Cefotaxime,584,5,221,579,0.86,22372.49
SGP,2019,URINE,HO,2588,ESCCOL,IPM,Imipenem,584,6,5,578,1.03,22333.85
